Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
07-Mar-24,11981.9,12048.5,11965.7,11990.25,0.07%,25572484,2793.58
11-Mar-24,12091.65,12121.25,12016.45,12043.4,-0.4%,26882935,3203.63
12-Mar-24,12063.5,12119.45,11878.25,11916.3,-1.22%,20237671,2392.6
13-Mar-24,11927.25,11953.8,11606.4,11697.05,-1.93%,27440300,2828.82
14-Mar-24,11692.15,11831.55,11617.75,11818.2,1.08%,25600043,3049.08
15-Mar-24,11803.4,11823.45,11645.15,11705.8,-0.83%,28579833,3218.77
18-Mar-24,11707.1,11804.15,11665.3,11787,0.68%,20823510,2319.88
19-Mar-24,11779.6,11788.45,11545.65,11568.25,-1.79%,19359069,2568.98
20-Mar-24,11602.8,11629.15,11454.5,11589.9,-0.11%,22841209,2688.69
21-Mar-24,11679.85,11721.15,11578.5,11703.1,0.2%,22402888,2506.16
22-Mar-24,11707.35,11880.5,11698.55,11851.3,1.23%,25793917,3149.78
26-Mar-24,11803.55,11921.75,11800,11897.6,0.8%,30279080,3441.64
27-Mar-24,11937.75,11958.05,11849.25,11893.5,-0.37%,26456618,2899.29
28-Mar-24,11941.95,12115.2,11881.55,12059.3,0.98%,31185967,4264.81
01-Apr-24,12160.55,12209.45,12126,12187.8,0.22%,17310277,2288.93
02-Apr-24,12219.6,12219.6,12120.8,12165.4,-0.44%,16102771,1934.8
03-Apr-24,12155.4,12208.55,12081.6,12136.6,-0.15%,26883451,2805.59
04-Apr-24,12183.1,12184.25,12017.55,12136.15,-0.39%,20353803,2893.31
05-Apr-24,12105.95,12285.85,12102.3,12132.45,0.22%,20904038,2797.59
08-Apr-24,12175.2,12199.75,12105.35,12156.5,-0.15%,22250145,2588.46
09-Apr-24,12201.75,12222.2,12144.95,12187.3,-0.12%,16416423,2045.02
10-Apr-24,12208.55,12216.6,12131.9,12195.8,-0.1%,34121222,3062.08
12-Apr-24,12168.35,12235.05,12007.05,12019.55,-1.22%,39011930,4672
15-Apr-24,11901.05,11925.65,11838.9,11854.9,-0.39%,23532456,2619.49
16-Apr-24,11827,11900.1,11794.3,11880.6,0.45%,20453898,2378.92
18-Apr-24,11935.65,11936.6,11636.9,11672.2,-2.21%,30993625,3614.34
19-Apr-24,11627.45,11666.5,11527.6,11625.45,-0.02%,21411284,2641.2
22-Apr-24,11680.8,11780.15,11670.9,11751,0.6%,23327961,2328.34
23-Apr-24,11836.65,11840.4,11629.2,11639.35,-1.67%,31872016,3445.06
24-Apr-24,11680.2,11812.85,11666.15,11785.7,0.9%,48800920,4057.64
25-Apr-24,11807.05,11961.9,11763.1,11948.75,1.2%,33879494,3924.56
26-Apr-24,11974.35,12038.15,11947,11999,0.21%,65683975,3849.67
29-Apr-24,11986.7,12065.2,11905.2,12043.95,0.48%,37941008,4508.77
30-Apr-24,12081.6,12107.2,11952.55,11974.5,-0.89%,23593858,2979.63
02-May-24,11973.35,12063.15,11970.4,12029.75,0.47%,31444225,3136.1
03-May-24,12080.35,12110.65,11994.95,12039.8,-0.34%,25992295,3013.66
06-May-24,12084.25,12130.55,11967,12117.45,0.27%,18872935,2437.97
07-May-24,12150,12152.15,11801.3,11877.2,-2.25%,26256112,2942.5
08-May-24,11816.65,11891.3,11742.95,11875.6,0.5%,24000228,2808.29
09-May-24,11893.3,11920.1,11609.35,11630,-2.21%,26793449,2819.67
10-May-24,11646.45,11785.1,11629.35,11748.3,0.87%,25113934,2782.16
13-May-24,11782.7,11957.7,11746.5,11933.75,1.28%,33725049,4262.46
14-May-24,11955.4,11964.75,11843.65,11900.35,-0.46%,23904372,2792.12
15-May-24,11950.45,11999.1,11903.1,11931.1,-0.16%,38749350,3426.17
16-May-24,11957.15,12056.2,11862.05,12038.6,0.68%,26120106,3093.57
17-May-24,12046.45,12051.5,11983.4,12023.3,-0.19%,27626103,2760.81
18-May-24,12069.35,12116.25,12061.4,12094.4,0.21%,2502315,207
21-May-24,12035.9,12174.65,12034,12146.45,0.92%,27161433,3520.85
22-May-24,12205.8,12271.5,12068.15,12211.85,0.05%,34649488,4636.35
23-May-24,12181.75,12181.75,12014.4,12115.95,-0.54%,41351900,5029.53
24-May-24,12128.7,12131.05,12016.85,12043.5,-0.7%,53008049,4239.78
27-May-24,12114.9,12149.65,12020.4,12044,-0.59%,41368658,5311.84
01-Jan-25,14969.65,15022.5,14932.9,14998.9,0.2%,14821585,2096.34
02-Jan-25,15028.7,15081.4,14908.75,15075.35,0.31%,17931079,2622.72
03-Jan-25,15087.45,15108.8,14871.05,14899.9,-1.24%,16980285,2538.49
06-Jan-25,14909.75,14924.65,14716.8,14808.45,-0.68%,18172694,2865.67
07-Jan-25,14853,15048.6,14833.3,14947.1,0.63%,38723974,3767.05
08-Jan-25,15032.9,15071.8,14724.65,14783.65,-1.66%,19885872,2869.95
09-Jan-25,14805.85,14825,14659.75,14722.8,-0.56%,18032927,2391.16
10-Jan-25,14698.7,14767.25,14370.2,14397.8,-2.05%,17657514,2294.07
13-Jan-25,14315.95,14318.45,14002.05,14044.85,-1.89%,43784634,3905.92
14-Jan-25,14107.6,14209.9,14020.6,14178.6,0.5%,32400139,2943.2
15-Jan-25,14222.9,14228.9,13923.25,13998.35,-1.58%,25431615,2996.28
16-Jan-25,14076.5,14079.05,13918.8,13997.1,-0.56%,22805794,2566.84
17-Jan-25,14026.2,14097.75,13933.3,14057.75,0.22%,17291077,1835.72
20-Jan-25,14079.6,14154.45,13911.95,14138.2,0.42%,19956180,1943.52
21-Jan-25,14160.65,14315.2,14024.15,14039.1,-0.86%,17622508,2566.05
22-Jan-25,14073.15,14138.65,13983.2,14113.5,0.29%,15185164,2126.6
23-Jan-25,14086.35,14323.7,14063.95,14293.9,1.47%,16605539,2268.73
24-Jan-25,14218.05,14248.05,13939.5,13992.2,-1.59%,33551977,3770.97
27-Jan-25,13923,13938.95,13617.45,13656.25,-1.92%,40572858,3647.32
28-Jan-25,13619.55,13624.2,13296.1,13366.65,-1.86%,38587308,4609.18
29-Jan-25,13371.55,13620.75,13346.45,13588.55,1.62%,24257582,2716.52
30-Jan-25,13653.9,13810.85,13601.45,13763.55,0.8%,42177352,4077.76
31-Jan-25,13763.35,13901.15,13707.25,13788.1,0.18%,27654870,3235.33
01-Feb-25,13806.35,13923.45,13686.65,13775.35,-0.22%,12703921,1479.43
03-Feb-25,13812.8,13851.9,13614.2,13802,-0.08%,17642978,2855.27
04-Feb-25,13879.25,14075.75,13865.45,14056.1,1.27%,23137900,3574.63
05-Feb-25,14105.15,14199.35,13995.1,14157.95,0.37%,31215697,3760.86
06-Feb-25,14193.5,14276.95,14120.85,14173.4,-0.14%,32334449,4239.4
07-Feb-25,14209.45,14247.25,14094.5,14218.9,0.07%,17906376,2538.5
